sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3
1049,b'image resolution' > 58.97; b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'obstacle size' > 26.12; b'cruise speed' <= 18.23; b'power' > 31.00; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'obstacle size' > 26.12,2,1,1,1,1,0,0,0,0
1050,b'image resolution' > 80.15; b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'obstacle size' > 26.12; b'obstacle distance' <= 51.10; b'power' > 31.00; b'firm obstacle' = 0.0; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; 30.09 < b'obstacle distance' <= 72.25; 60.79 < b'controls responsiveness' <= 81.26; b'obstacle size' <= 50.21; 18.23 < b'cruise speed' <= 57.30; b'image resolution' > 80.15; 36.76 < b'illuminance' <= 79.46; b'smoke intensity' <= 67.44; 31.00 < b'power' <= 53.00; b'obstacle distance' > 30.09,3,1,0,1,1,0,0,1,1
1053,b'smoke intensity' <= 22.73; b'illuminance' > 56.79; b'image resolution' > 58.97; b'obstacle size' > 50.21; b'obstacle distance' <= 72.25; b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'smoke intensity' <= 22.73,2,1,1,1,1,0,0,0,0
1054,b'illuminance' > 79.46; b'smoke intensity' <= 45.55; b'image resolution' > 80.15; b'obstacle size' > 26.12; b'power' > 31.00; b'firm obstacle' = 0.0; b'controls responsiveness' > 81.26; b'smoke intensity' <= 45.55; b'power' > 53.00; b'obstacle size' > 26.12,2,1,1,1,1,0,0,0,0
1055,b'firm obstacle' = 1.0; b'smoke intensity' <= 45.55; b'illuminance' > 36.76; b'power' > 31.00; b'cruise speed' <= 57.30; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'illuminance' > 36.76; b'smoke intensity' <= 67.44; 51.10 < b'obstacle distance' <= 72.25; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'cruise speed' <= 36.77; b'obstacle distance' > 51.10; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 26.12; b'illuminance' > 36.76; b'cruise speed' <= 36.77,4,1,1,1,1,1,1,1,1
1056,b'obstacle distance' <= 30.09; b'smoke intensity' <= 45.55; b'obstacle size' > 75.32; b'illuminance' > 56.79; 18.23 < b'cruise speed' <= 57.30; b'power' > 53.00; b'firm obstacle' = 0.0; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; b'obstacle size' > 75.32,2,1,1,1,1,0,0,0,0
1057,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'image resolution' > 80.15; b'power' > 53.00; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; b'illuminance' > 36.76; 30.09 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 22.73; b'power' > 53.00; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'obstacle distance' > 51.10; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 50.21; b'image resolution' > 80.15; b'cruise speed' <= 57.30,4,1,1,1,1,1,1,1,1
1059,b'firm obstacle' = 1.0; b'obstacle size' > 75.32; b'obstacle distance' <= 72.25; 38.48 < b'controls responsiveness' <= 60.79; b'image resolution' <= 58.97; 38.48 < b'controls responsiveness' <= 60.79; b'obstacle distance' <= 72.25; b'obstacle size' > 75.32; b'image resolution' <= 80.15; b'power' <= 76.75; b'illuminance' <= 79.46,2,1,0,1,1,0,0,0,0
1061,b'image resolution' > 58.97; b'illuminance' > 56.79; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'cruise speed' <= 36.77; b'obstacle distance' <= 72.25; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26,2,1,1,1,1,0,0,0,0
1062,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'power' > 53.00; b'image resolution' > 80.15; b'illuminance' > 36.76; b'controls responsiveness' > 38.48; b'image resolution' > 80.15; b'power' > 53.00; 30.09 < b'obstacle distance' <= 72.25; b'illuminance' > 36.76; 22.73 < b'smoke intensity' <= 67.44; b'obstacle size' <= 50.21; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'obstacle size' <= 75.32; b'image resolution' > 36.34; b'illuminance' > 56.79; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; b'power' > 76.75,4,1,1,1,1,1,1,1,1
1073,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 26.12; b'controls responsiveness' <= 60.79; b'obstacle distance' <= 51.10; b'cruise speed' <= 36.77; 38.48 < b'controls responsiveness' <= 60.79; 36.76 < b'illuminance' <= 56.79; b'obstacle distance' <= 72.25; b'power' <= 76.75; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'image resolution' > 36.34; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'smoke intensity' > 67.44,4,1,1,1,1,1,1,1,1
1076,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'controls responsiveness' > 60.79; 30.09 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 45.55; b'illuminance' > 56.79; 31.00 < b'power' <= 76.75; 36.34 < b'image resolution' <= 80.15; b'obstacle size' > 26.12; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; b'illuminance' > 56.79; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 60.79; b'illuminance' > 36.76; b'smoke intensity' <= 45.55,4,1,1,1,1,1,1,1,1
1077,b'smoke intensity' <= 22.73; b'illuminance' > 79.46; b'image resolution' > 36.34; b'obstacle size' > 26.12; b'power' > 76.75; b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'power' > 76.75,2,1,1,1,1,0,0,0,0
1081,b'firm obstacle' = 1.0; b'power' > 31.00; b'image resolution' > 36.34; 30.09 < b'obstacle distance' <= 72.25; b'controls responsiveness' <= 81.26; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; 30.09 < b'obstacle distance' <= 72.25; 36.34 < b'image resolution' <= 80.15; b'smoke intensity' > 22.73; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 60.79; b'image resolution' > 36.34; b'power' > 31.00,3,1,1,0,0,1,1,1,1
1082,b'smoke intensity' <= 22.73; b'illuminance' > 56.79; b'image resolution' > 36.34; b'obstacle size' > 26.12; b'power' > 53.00; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'obstacle size' > 26.12; b'smoke intensity' <= 22.73; b'cruise speed' <= 18.23; b'obstacle size' <= 50.21; 56.79 < b'illuminance' <= 79.46; b'image resolution' > 58.97; 38.48 < b'controls responsiveness' <= 60.79; 53.00 < b'power' <= 76.75; b'smoke intensity' <= 22.73,3,1,1,1,1,0,0,1,1
1087,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 22.73; b'image resolution' > 36.34; b'cruise speed' <= 57.30; 51.10 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 22.73; 36.34 < b'image resolution' <= 80.15; 31.00 < b'power' <= 76.75; 50.21 < b'obstacle size' <= 75.32,2,1,1,1,1,0,0,0,0
1088,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'illuminance' > 36.76; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; b'power' <= 53.00; b'obstacle distance' <= 72.25; b'smoke intensity' <= 45.55; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48; 36.34 < b'image resolution' <= 58.97; b'illuminance' > 36.76; b'smoke intensity' <= 45.55; b'obstacle distance' > 30.09; b'firm obstacle' = 1.0; 38.48 < b'controls responsiveness' <= 60.79; b'cruise speed' <= 57.30; b'illuminance' > 36.76; b'smoke intensity' <= 45.55; b'obstacle distance' > 30.09; b'image resolution' > 36.34,4,1,1,1,1,1,1,1,1
1089,b'firm obstacle' = 1.0; 18.23 < b'cruise speed' <= 36.77; b'illuminance' > 36.76; b'obstacle size' > 26.12; b'firm obstacle' = 1.0; 26.12 < b'obstacle size' <= 50.21; b'cruise speed' <= 36.77; b'controls responsiveness' > 38.48,2,1,1,0,0,0,0,1,1
1090,b'smoke intensity' <= 22.73; b'illuminance' > 56.79; b'image resolution' > 36.34; b'obstacle size' > 26.12; b'obstacle distance' <= 30.09; b'obstacle size' <= 50.21; b'illuminance' > 79.46; b'image resolution' > 36.34; b'power' > 31.00; b'smoke intensity' <= 45.55; b'cruise speed' <= 57.30,2,1,1,0,0,0,0,1,1
1092,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'firm obstacle' = 1.0; b'controls responsiveness' > 38.48; 56.79 < b'illuminance' <= 79.46; b'obstacle size' <= 75.32; b'image resolution' > 36.34; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 60.79; b'image resolution' > 80.15; b'power' > 31.00,3,1,1,0,0,1,1,1,1
1093,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 45.55; b'illuminance' > 36.76; 22.73 < b'smoke intensity' <= 45.55; b'obstacle distance' <= 72.25; 36.76 < b'illuminance' <= 56.79; b'image resolution' > 80.15; b'obstacle size' > 75.32; 53.00 < b'power' <= 76.75; b'firm obstacle' = 1.0; b'image resolution' > 58.97; 36.76 < b'illuminance' <= 79.46; b'smoke intensity' <= 45.55; b'power' > 31.00; b'obstacle distance' <= 72.25,3,1,1,1,1,0,0,1,1
1094,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'power' > 53.00; b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'obstacle distance' <= 72.25; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'cruise speed' <= 36.77; b'image resolution' > 36.34; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'cruise speed' <= 36.77; b'image resolution' > 36.34; b'illuminance' > 36.76,3,1,1,0,0,1,1,1,1
1095,b'smoke intensity' <= 45.55; b'illuminance' > 79.46; b'image resolution' > 80.15; b'power' > 76.75; 36.77 < b'cruise speed' <= 57.30; b'controls responsiveness' <= 60.79; b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'illuminance' > 56.79; b'obstacle distance' > 30.09,2,1,1,1,1,0,0,0,0
1097,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'cruise speed' <= 57.30; b'power' > 31.00; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'obstacle size' <= 75.32; b'cruise speed' <= 18.23; b'obstacle distance' > 72.25; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'obstacle distance' > 51.10; b'cruise speed' <= 57.30,3,1,1,0,0,1,1,1,1
1098,b'smoke intensity' <= 45.55; b'illuminance' > 56.79; b'image resolution' > 58.97; b'obstacle size' > 26.12; b'power' > 53.00; b'firm obstacle' = 0.0; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; b'obstacle distance' > 30.09; b'illuminance' > 56.79; b'controls responsiveness' > 81.26; 26.12 < b'obstacle size' <= 50.21; 56.79 < b'illuminance' <= 79.46; 36.77 < b'cruise speed' <= 57.30; 22.73 < b'smoke intensity' <= 45.55; 58.97 < b'image resolution' <= 80.15; 30.09 < b'obstacle distance' <= 72.25; 53.00 < b'power' <= 76.75,3,1,1,1,1,0,1,1,1
1100,b'illuminance' > 79.46; b'smoke intensity' <= 67.44; b'image resolution' > 58.97; b'obstacle size' > 75.32; b'cruise speed' <= 57.30; b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 36.77; b'obstacle distance' > 30.09; b'image resolution' > 80.15,2,1,1,1,1,0,0,0,0
1101,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 45.55; b'image resolution' > 58.97; b'cruise speed' <= 57.30; 38.48 < b'controls responsiveness' <= 60.79; 36.76 < b'illuminance' <= 56.79; b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'obstacle size' <= 75.32; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; b'image resolution' > 58.97; b'firm obstacle' = 1.0; b'controls responsiveness' > 38.48; b'obstacle size' <= 75.32; b'illuminance' > 36.76; b'smoke intensity' <= 22.73,4,1,1,1,1,1,1,1,1
1105,b'firm obstacle' = 1.0; b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'illuminance' > 56.79; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'illuminance' > 36.76; 30.09 < b'obstacle distance' <= 72.25; b'image resolution' > 80.15; b'smoke intensity' <= 45.55; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'illuminance' > 56.79; b'cruise speed' <= 57.30; b'image resolution' > 80.15; b'firm obstacle' = 1.0; b'image resolution' > 58.97; b'obstacle size' <= 75.32; b'illuminance' > 36.76; b'cruise speed' <= 57.30,4,1,1,1,1,1,1,1,1
1109,b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'illuminance' > 79.46; b'image resolution' > 36.34; b'obstacle distance' > 30.09; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'image resolution' > 36.34; b'illuminance' > 56.79; b'obstacle distance' > 51.10; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; b'illuminance' > 79.46,3,1,1,0,0,1,1,1,1
1110,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'power' > 76.75; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; b'image resolution' > 36.34; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 50.21; b'illuminance' > 56.79,3,1,1,0,0,1,1,1,1
1114,b'smoke intensity' <= 45.55; b'obstacle size' > 75.32; b'image resolution' > 58.97; b'obstacle distance' <= 72.25; b'cruise speed' <= 36.77; b'firm obstacle' = 0.0; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'smoke intensity' <= 22.73,2,1,0,1,1,0,0,0,0
1116,b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' > 50.21; b'power' > 31.00; b'smoke intensity' <= 67.44; b'cruise speed' <= 18.23; b'controls responsiveness' > 60.79; b'illuminance' > 79.46; 30.09 < b'obstacle distance' <= 51.10; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'cruise speed' <= 36.77; b'obstacle distance' > 30.09; b'controls responsiveness' > 60.79; b'illuminance' > 56.79; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; b'illuminance' > 79.46,4,1,1,1,1,1,1,1,1
1117,50.21 < b'obstacle size' <= 75.32; 58.97 < b'image resolution' <= 80.15; b'illuminance' > 56.79; b'obstacle distance' <= 51.10; b'power' > 76.75; b'cruise speed' <= 36.77; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'obstacle distance' <= 72.25,2,1,0,1,1,0,0,0,0
1118,b'smoke intensity' <= 45.55; b'illuminance' > 79.46; b'image resolution' > 36.34; b'obstacle size' > 50.21; b'obstacle distance' <= 72.25; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'obstacle distance' <= 72.25; b'smoke intensity' <= 22.73,2,1,1,1,1,0,0,0,0
1119,b'firm obstacle' = 1.0; b'obstacle size' > 26.12; b'smoke intensity' <= 67.44; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 81.26; 36.76 < b'illuminance' <= 79.46; 31.00 < b'power' <= 76.75; b'smoke intensity' > 22.73; b'obstacle distance' <= 72.25,2,1,1,0,0,0,0,1,1
1120,b'smoke intensity' <= 22.73; b'illuminance' > 79.46; b'image resolution' > 36.34; b'obstacle size' > 75.32; b'controls responsiveness' > 38.48; b'firm obstacle' = 0.0; b'controls responsiveness' > 38.48; b'illuminance' > 56.79; b'obstacle distance' > 51.10; b'obstacle size' > 50.21,2,1,0,1,1,0,0,0,0
1121,b'firm obstacle' = 1.0; b'obstacle size' > 75.32; b'cruise speed' <= 57.30; b'illuminance' > 79.46; b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; 38.48 < b'controls responsiveness' <= 60.79; b'illuminance' > 79.46; b'obstacle distance' > 30.09; b'firm obstacle' = 1.0; b'controls responsiveness' > 38.48; b'cruise speed' <= 57.30; b'illuminance' > 79.46; 30.09 < b'obstacle distance' <= 72.25,3,1,1,0,0,1,1,1,1
1122,b'smoke intensity' <= 45.55; b'obstacle size' > 75.32; b'image resolution' > 36.34; b'illuminance' > 56.79; b'cruise speed' <= 57.30; b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 38.48; b'illuminance' > 79.46,2,1,1,1,1,0,0,0,0
1127,b'firm obstacle' = 1.0; b'smoke intensity' <= 67.44; b'obstacle size' > 26.12; b'illuminance' > 56.79; b'controls responsiveness' > 81.26; 36.76 < b'illuminance' <= 79.46; 51.10 < b'obstacle distance' <= 72.25; 22.73 < b'smoke intensity' <= 45.55; 36.34 < b'image resolution' <= 80.15; b'obstacle size' <= 50.21; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 81.26; b'image resolution' > 36.34; b'illuminance' > 56.79; b'firm obstacle' = 1.0; b'controls responsiveness' > 60.79; b'obstacle size' <= 50.21; b'illuminance' > 36.76; b'image resolution' > 36.34,4,1,1,1,1,1,1,1,1
1130,b'firm obstacle' = 1.0; 22.73 < b'smoke intensity' <= 67.44; b'cruise speed' <= 36.77; b'illuminance' > 56.79; b'controls responsiveness' <= 81.26; b'firm obstacle' = 1.0; b'obstacle size' <= 26.12; b'cruise speed' <= 36.77; b'controls responsiveness' > 60.79; b'illuminance' > 36.76; b'firm obstacle' = 1.0; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'cruise speed' <= 57.30; b'image resolution' > 58.97,3,1,0,0,0,1,1,1,1
1131,b'firm obstacle' = 1.0; b'obstacle size' > 26.12; b'image resolution' > 58.97; b'power' > 76.75; b'obstacle distance' <= 72.25; b'controls responsiveness' > 81.26; b'firm obstacle' = 1.0; b'controls responsiveness' > 81.26; b'image resolution' > 58.97; b'obstacle size' <= 75.32; b'obstacle distance' > 30.09; b'power' > 53.00; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 60.79; b'image resolution' > 58.97; b'obstacle distance' > 30.09,3,1,1,0,0,1,1,1,1
1133,b'firm obstacle' = 1.0; b'smoke intensity' <= 22.73; b'obstacle size' > 50.21; 60.79 < b'controls responsiveness' <= 81.26; b'illuminance' > 56.79; 30.09 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 22.73; 53.00 < b'power' <= 76.75; b'obstacle size' > 75.32; b'image resolution' <= 80.15; b'firm obstacle' = 1.0; b'illuminance' > 56.79; 60.79 < b'controls responsiveness' <= 81.26; b'obstacle distance' > 30.09; b'smoke intensity' <= 22.73; b'power' > 53.00; b'firm obstacle' = 1.0; 60.79 < b'controls responsiveness' <= 81.26; b'illuminance' > 56.79; 30.09 < b'obstacle distance' <= 72.25; 53.00 < b'power' <= 76.75; b'smoke intensity' <= 22.73,4,1,1,1,1,1,1,1,1
1136,b'obstacle size' > 50.21; b'smoke intensity' <= 67.44; b'image resolution' > 36.34; 30.09 < b'obstacle distance' <= 51.10; b'cruise speed' <= 36.77; b'controls responsiveness' <= 38.48; b'power' > 31.00; b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'power' > 31.00; 36.34 < b'image resolution' <= 58.97; 30.09 < b'obstacle distance' <= 72.25; b'smoke intensity' <= 67.44; b'obstacle size' <= 75.32,2,1,1,1,1,0,0,0,0
1137,b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 81.26; b'controls responsiveness' > 81.26; b'obstacle size' <= 26.12; b'illuminance' > 56.79; b'cruise speed' <= 18.23; 58.97 < b'image resolution' <= 80.15; 31.00 < b'power' <= 76.75; 22.73 < b'smoke intensity' <= 67.44,2,0,0,1,1,0,0,1,1
1141,b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 60.79; b'power' > 31.00; 60.79 < b'controls responsiveness' <= 81.26; 56.79 < b'illuminance' <= 79.46; b'image resolution' > 58.97; b'obstacle distance' > 72.25; b'cruise speed' <= 18.23; b'smoke intensity' <= 45.55; 53.00 < b'power' <= 76.75,2,0,1,1,1,0,0,1,1
1142,b'firm obstacle' = 0.0; b'cruise speed' <= 18.23; b'controls responsiveness' > 38.48; b'illuminance' > 79.46; b'controls responsiveness' > 38.48; b'obstacle size' <= 26.12; b'image resolution' > 36.34; b'illuminance' > 56.79; b'cruise speed' <= 18.23; b'obstacle distance' > 51.10; b'smoke intensity' <= 45.55; b'power' > 53.00,2,0,0,1,1,0,1,1,1
1143,b'firm obstacle' = 0.0; b'cruise speed' <= 57.30; b'controls responsiveness' > 60.79; b'image resolution' > 80.15; b'obstacle distance' <= 72.25; b'controls responsiveness' > 60.79; b'obstacle size' <= 75.32; b'image resolution' > 36.34; b'cruise speed' <= 57.30,2,0,1,1,1,0,0,1,1
1144,b'firm obstacle' = 1.0; b'cruise speed' <= 57.30; b'illuminance' > 79.46; b'power' > 53.00; b'controls responsiveness' <= 81.26; b'obstacle distance' > 30.09; b'image resolution' > 36.34; b'controls responsiveness' > 60.79; b'cruise speed' <= 36.77; b'illuminance' > 79.46; 51.10 < b'obstacle distance' <= 72.25; b'firm obstacle' = 1.0; b'cruise speed' <= 36.77; b'obstacle size' <= 50.21; b'controls responsiveness' > 38.48; b'obstacle distance' > 51.10; b'firm obstacle' = 1.0; b'obstacle size' <= 75.32; b'controls responsiveness' > 60.79; b'cruise speed' <= 57.30; b'illuminance' > 56.79,4,1,1,1,1,1,1,1,1
