sample_index,rules,n_satisfied_reqs,pred_req_0,real_req_0,pred_req_1,real_req_1,pred_req_2,real_req_2,pred_req_3,real_req_3,pred_req_4,real_req_4,pred_req_5,real_req_5,pred_req_6,real_req_6,pred_req_7,real_req_7,pred_req_8,real_req_8,pred_req_9,real_req_9,pred_req_10,real_req_10,pred_req_11,real_req_11
1429,#threats <= 75.00; formation = 1.0; #threats <= 53.00; 26.00 < #threats <= 53.00; weather = 3.0; day_time > 18.00,8,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
1430,flying_speed <= 15.83; flying_speed <= 15.83; flying_speed <= 27.56; threat_range > 10398.43; flying_speed <= 15.83; threat_range > 30458.59; day_time <= 18.00; day_time <= 6.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1431,#threats <= 53.00; #threats <= 26.00; #threats <= 53.00; flying_speed <= 27.56; flying_speed <= 27.56; #threats <= 53.00; day_time <= 18.00; threat_range <= 30458.59; #threats <= 26.00,8,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1432,#threats > 75.00; formation = 1.0; 12.00 < day_time <= 18.00; countermeasure = 1.0; threat_range > 30458.59; threat_range > 20104.47; day_time > 12.00,6,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1433,#threats <= 53.00; weather = 4.0; #threats <= 26.00; #threats <= 26.00; threat_range <= 10398.43; #threats <= 53.00; weather = 4.0; day_time <= 12.00; threat_range <= 20104.47; flying_speed <= 15.83,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1434,#threats <= 75.00; weather = 2.0; #threats <= 75.00; threat_range <= 20104.47; weather = 2.0; #threats <= 75.00; threat_range <= 10398.43,7,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1
1435,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; day_time > 12.00; countermeasure = 0.0; threat_range > 20104.47,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1436,countermeasure = 0.0; threat_range <= 30458.59; countermeasure = 0.0; flying_speed <= 15.83; weather = 3.0; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; threat_range > 10398.43,10,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1437,#threats <= 26.00; #threats <= 75.00; flying_speed <= 38.83; flying_speed <= 38.83; #threats <= 53.00; threat_range <= 10398.43; formation = 0.0; day_time > 12.00; #threats <= 26.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
1438,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 15.83; #threats <= 53.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1439,#threats <= 26.00; #threats <= 53.00; #threats <= 53.00; 10398.43 < threat_range <= 20104.47; flying_speed > 15.83; #threats <= 26.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1440,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; day_time <= 6.00; flying_speed <= 38.83; #threats <= 53.00; countermeasure = 0.0; day_time <= 6.00; weather = 2.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 20104.47; countermeasure = 0.0; day_time <= 12.00; day_time <= 6.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1441,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; day_time <= 6.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 27.56; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 27.56,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1442,#threats <= 53.00; weather = 2.0; day_time > 6.00; flying_speed <= 15.83; #threats <= 53.00; threat_range > 20104.47; flying_speed <= 15.83,8,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1443,flying_speed <= 15.83; day_time <= 6.00; formation = 1.0; weather = 1.0; threat_range > 20104.47; flying_speed <= 27.56; #threats <= 75.00; day_time <= 12.00; flying_speed <= 15.83; day_time <= 6.00; day_time <= 6.00,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1444,flying_speed <= 15.83; flying_speed <= 15.83; formation = 1.0; flying_speed <= 27.56; 26.00 < #threats <= 53.00; flying_speed <= 27.56; day_time > 6.00; flying_speed <= 15.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1445,#threats <= 26.00; flying_speed <= 38.83; countermeasure = 1.0; #threats <= 26.00,7,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1
1446,countermeasure = 0.0; threat_range <= 20104.47; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; day_time > 18.00; flying_speed <= 15.83; countermeasure = 0.0; threat_range <= 30458.59; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1447,#threats > 75.00; threat_range <= 20104.47; flying_speed <= 38.83; 12.00 < day_time <= 18.00; weather = 4.0; weather = 4.0; flying_speed > 27.56; flying_speed <= 38.83; flying_speed <= 38.83; #threats > 75.00,8,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1448,#threats <= 26.00; #threats <= 26.00; #threats <= 75.00; #threats <= 53.00; threat_range <= 30458.59; weather = 3.0; formation = 1.0; day_time <= 18.00; flying_speed <= 38.83; #threats <= 26.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1449,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 53.00; flying_speed <= 15.83; formation = 0.0; #threats <= 53.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1450,#threats <= 75.00; threat_range > 10398.43; threat_range > 30458.59; day_time > 12.00; flying_speed <= 15.83; #threats <= 53.00; day_time > 12.00; flying_speed <= 15.83,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1451,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 20104.47; threat_range <= 30458.59; countermeasure = 0.0; weather = 2.0; threat_range <= 30458.59; threat_range <= 20104.47; weather = 2.0; countermeasure = 0.0; #threats > 26.00; weather = 2.0,12,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1452,#threats <= 75.00; #threats <= 75.00; #threats <= 75.00; threat_range <= 20104.47; 26.00 < #threats <= 75.00; flying_speed <= 38.83; day_time <= 12.00; flying_speed > 15.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1453,#threats > 53.00; flying_speed <= 15.83; day_time > 6.00; threat_range <= 20104.47; formation = 1.0; flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 27.56; flying_speed <= 27.56; flying_speed <= 15.83; threat_range <= 20104.47; #threats > 26.00; day_time > 6.00; flying_speed <= 15.83,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1454,threat_range <= 10398.43; day_time > 12.00; #threats <= 53.00; threat_range <= 30458.59; 6.00 < day_time <= 18.00; #threats <= 75.00; weather = 3.0; threat_range <= 10398.43; weather = 3.0; 6.00 < day_time <= 18.00; #threats <= 75.00; threat_range <= 30458.59; #threats <= 53.00; threat_range <= 20104.47; weather = 3.0; 12.00 < day_time <= 18.00; formation = 1.0; threat_range <= 30458.59; #threats <= 26.00; threat_range <= 20104.47; weather = 3.0; flying_speed > 15.83; day_time > 12.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1455,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 75.00; day_time <= 18.00; threat_range <= 30458.59; formation = 1.0; #threats <= 53.00; day_time > 6.00; countermeasure = 0.0; flying_speed <= 27.56; weather = 1.0; #threats <= 75.00; formation = 1.0; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 10398.43; threat_range <= 10398.43; #threats <= 53.00; day_time <= 18.00; weather = 1.0; countermeasure = 0.0; #threats <= 26.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1456,countermeasure = 0.0; #threats <= 75.00; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 27.56; threat_range > 20104.47; flying_speed <= 15.83; countermeasure = 0.0; day_time <= 12.00; weather = 2.0,11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1457,countermeasure = 0.0; threat_range > 30458.59; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 15.83; day_time <= 6.00; threat_range > 30458.59; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; flying_speed <= 15.83; formation = 1.0; countermeasure = 0.0; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1458,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 27.56; formation = 1.0; threat_range > 20104.47; countermeasure = 0.0; flying_speed <= 38.83; day_time > 18.00; 10398.43 < threat_range <= 30458.59; countermeasure = 0.0; formation = 1.0; day_time > 18.00,10,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1459,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 38.83; weather = 1.0; day_time <= 12.00; formation = 1.0; 10398.43 < threat_range <= 30458.59; flying_speed <= 15.83,11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1460,#threats <= 75.00; #threats <= 53.00; flying_speed <= 27.56; 15.83 < flying_speed <= 27.56; #threats <= 53.00; #threats <= 26.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
1461,#threats <= 75.00; threat_range > 10398.43; #threats <= 53.00; flying_speed > 38.83; 26.00 < #threats <= 75.00; formation = 1.0; day_time > 6.00; #threats <= 53.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1462,countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0; flying_speed <= 38.83; weather = 3.0; day_time <= 6.00; day_time <= 6.00; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 6.00; threat_range > 10398.43; formation = 1.0; countermeasure = 0.0; day_time <= 6.00; countermeasure = 0.0; #threats <= 53.00; day_time <= 6.00,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1
1463,countermeasure = 0.0; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 15.83; threat_range <= 30458.59; day_time > 12.00; countermeasure = 0.0; flying_speed <= 15.83; #threats <= 26.00; flying_speed <= 15.83,11,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1464,#threats <= 75.00; day_time <= 6.00; flying_speed <= 38.83,6,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1465,countermeasure = 0.0; threat_range > 30458.59; threat_range > 30458.59; countermeasure = 0.0; day_time > 18.00; threat_range > 30458.59; #threats <= 75.00; weather = 3.0; countermeasure = 0.0; threat_range > 30458.59,10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1466,day_time <= 6.00; #threats <= 53.00; #threats <= 53.00; flying_speed <= 38.83; #threats <= 53.00; day_time <= 6.00; #threats <= 53.00; threat_range <= 10398.43; threat_range <= 10398.43,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1
1467,countermeasure = 0.0; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 18.00; countermeasure = 0.0; day_time <= 6.00; #threats > 26.00; countermeasure = 0.0; flying_speed <= 38.83; day_time <= 12.00; threat_range <= 10398.43; day_time <= 6.00; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1468,countermeasure = 0.0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,flying_speed <= 15.83; flying_speed <= 27.56; flying_speed <= 15.83; flying_speed <= 15.83; threat_range > 20104.47; flying_speed <= 15.83,8,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1
1470,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; countermeasure = 0.0; countermeasure = 0.0,6,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1471,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; #threats <= 53.00; day_time <= 6.00; threat_range <= 20104.47; flying_speed > 27.56; #threats <= 26.00,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1472,countermeasure = 0.0; threat_range > 10398.43; countermeasure = 0.0; #threats <= 75.00; formation = 1.0; #threats <= 75.00; day_time <= 12.00; countermeasure = 0.0; flying_speed <= 38.83; 20104.47 < threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; formation = 1.0; #threats <= 26.00; #threats <= 53.00; threat_range > 10398.43; day_time <= 18.00; countermeasure = 0.0; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1473,countermeasure = 0.0; day_time > 18.00; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; weather = 2.0; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 30458.59; #threats > 26.00; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; countermeasure = 0.0; threat_range <= 30458.59; weather = 2.0; day_time > 18.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1474,#threats <= 53.00; #threats <= 53.00; day_time <= 12.00; day_time <= 6.00; flying_speed <= 27.56; threat_range > 10398.43; day_time <= 6.00,8,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1475,day_time <= 6.00; weather = 2.0; day_time <= 6.00; countermeasure = 1.0; 10398.43 < threat_range <= 20104.47; weather = 2.0; day_time <= 6.00,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1476,countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 27.56; threat_range <= 30458.59; weather = 1.0; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; countermeasure = 0.0; threat_range <= 30458.59; 15.83 < flying_speed <= 27.56; weather = 1.0; day_time > 12.00,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1477,countermeasure = 0.0; flying_speed <= 15.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 15.83; flying_speed <= 15.83; day_time > 12.00,11,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1
1478,countermeasure = 0.0; threat_range > 30458.59; countermeasure = 0.0; day_time <= 6.00; #threats > 26.00; threat_range > 10398.43; #threats <= 75.00; threat_range > 30458.59; countermeasure = 0.0; weather = 3.0; day_time <= 6.00; #threats <= 75.00; threat_range > 20104.47; countermeasure = 0.0; threat_range > 10398.43; #threats > 26.00; weather = 3.0; day_time <= 6.00; countermeasure = 0.0; #threats <= 75.00; countermeasure = 0.0,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1479,countermeasure = 0.0; #threats <= 53.00; #threats <= 75.00; day_time > 12.00; countermeasure = 0.0; day_time > 18.00; 10398.43 < threat_range <= 20104.47; countermeasure = 0.0; #threats <= 53.00,10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1480,countermeasure = 0.0; threat_range > 20104.47; countermeasure = 0.0; flying_speed <= 27.56; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 27.56; #threats <= 26.00; countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; day_time <= 6.00; #threats <= 53.00; flying_speed <= 27.56; day_time <= 6.00,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1481,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 75.00; threat_range > 10398.43; #threats <= 75.00; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; #threats <= 75.00; countermeasure = 0.0; flying_speed <= 38.83; weather = 3.0; day_time > 12.00; 10398.43 < threat_range <= 20104.47; flying_speed > 27.56; day_time > 12.00,12,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1482,#threats <= 53.00; #threats <= 75.00; #threats <= 53.00; 10398.43 < threat_range <= 20104.47; #threats <= 75.00; day_time > 6.00,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1483,#threats > 75.00; threat_range > 30458.59; 12.00 < day_time <= 18.00; 15.83 < flying_speed <= 38.83; weather = 2.0; weather = 2.0; 12.00 < day_time <= 18.00; threat_range > 20104.47; #threats > 75.00; flying_speed <= 38.83; weather = 2.0; threat_range > 30458.59,9,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
1484,countermeasure = 0.0; #threats <= 75.00; flying_speed > 27.56; day_time > 18.00; #threats <= 75.00; 10398.43 < threat_range <= 30458.59; weather = 2.0; countermeasure = 0.0; day_time > 12.00,9,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1
1485,countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; 26.00 < #threats <= 75.00; #threats <= 53.00; #threats <= 75.00; countermeasure = 0.0; #threats > 26.00; threat_range <= 30458.59; #threats <= 53.00; countermeasure = 0.0; flying_speed <= 38.83; #threats <= 53.00; threat_range <= 20104.47; #threats <= 53.00; countermeasure = 0.0; threat_range <= 10398.43,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1486,countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; flying_speed <= 38.83; #threats > 26.00; threat_range > 10398.43; countermeasure = 0.0; flying_speed <= 38.83; threat_range <= 30458.59; countermeasure = 0.0; countermeasure = 0.0; flying_speed <= 38.83; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; day_time <= 18.00; threat_range <= 30458.59,12,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
1487,flying_speed <= 15.83; 12.00 < day_time <= 18.00; formation = 1.0; flying_speed <= 27.56; flying_speed <= 15.83; threat_range <= 20104.47; weather = 2.0; formation = 1.0; day_time <= 18.00; #threats <= 26.00; flying_speed <= 15.83; threat_range <= 20104.47; day_time <= 18.00; formation = 1.0; flying_speed <= 15.83; weather = 2.0; 10398.43 < threat_range <= 20104.47; day_time > 12.00; day_time > 12.00; flying_speed <= 27.56; #threats <= 53.00; threat_range <= 30458.59; #threats <= 26.00,12,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
1488,#threats > 75.00; flying_speed <= 27.56; day_time <= 18.00; day_time <= 6.00; threat_range > 10398.43; countermeasure = 1.0; #threats > 75.00; flying_speed <= 27.56; day_time <= 6.00; 20104.47 < threat_range <= 30458.59; weather = 4.0; 15.83 < flying_speed <= 27.56; 10398.43 < threat_range <= 30458.59; #threats > 26.00; day_time <= 12.00; #threats > 75.00,10,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
1489,day_time > 12.00; #threats <= 75.00; day_time > 18.00; #threats <= 75.00,6,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1490,countermeasure = 0.0; #threats <= 26.00; #threats <= 75.00; #threats <= 26.00,7,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1491,countermeasure = 0.0; threat_range <= 20104.47; countermeasure = 0.0; 26.00 < #threats <= 75.00; threat_range > 10398.43; weather = 2.0; day_time <= 18.00; countermeasure = 0.0; 26.00 < #threats <= 75.00; 10398.43 < threat_range <= 30458.59; threat_range > 10398.43; countermeasure = 0.0; #threats > 26.00; 10398.43 < threat_range <= 20104.47; threat_range <= 20104.47,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1492,#threats <= 75.00; flying_speed <= 27.56; flying_speed <= 15.83; #threats <= 53.00; threat_range <= 20104.47; flying_speed <= 27.56; weather = 2.0; flying_speed <= 15.83,8,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1493,#threats <= 26.00; #threats <= 26.00; #threats <= 75.00; countermeasure = 1.0; weather = 1.0; #threats <= 53.00; formation = 0.0; 10398.43 < threat_range <= 30458.59; flying_speed > 15.83,8,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1494,#threats > 53.00; flying_speed <= 15.83; formation = 1.0; threat_range <= 10398.43; 6.00 < day_time <= 18.00; flying_speed <= 15.83; flying_speed <= 15.83; #threats > 53.00; threat_range <= 30458.59; day_time > 12.00; day_time > 12.00; formation = 1.0; flying_speed <= 15.83; threat_range <= 20104.47; #threats > 53.00; day_time <= 18.00; formation = 1.0; weather = 4.0; flying_speed <= 15.83; #threats > 53.00; threat_range <= 20104.47; formation = 1.0; day_time <= 18.00; weather = 4.0; flying_speed <= 15.83; 12.00 < day_time <= 18.00; flying_speed <= 15.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1495,countermeasure = 0.0; threat_range > 10398.43; day_time > 6.00; threat_range > 10398.43; threat_range > 10398.43; countermeasure = 0.0; threat_range <= 30458.59; #threats > 53.00; day_time <= 12.00; flying_speed > 38.83,9,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1496,#threats > 75.00; 10398.43 < threat_range <= 20104.47; formation = 1.0; weather = 1.0; 12.00 < day_time <= 18.00; flying_speed > 38.83; countermeasure = 1.0; threat_range > 10398.43; threat_range <= 30458.59; day_time > 12.00; 10398.43 < threat_range <= 30458.59; 12.00 < day_time <= 18.00; day_time > 12.00,9,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1
1497,#threats > 75.00; threat_range <= 20104.47; day_time > 6.00; flying_speed <= 15.83; formation = 0.0; day_time > 12.00; countermeasure = 1.0; flying_speed <= 15.83; threat_range <= 30458.59; #threats > 53.00; flying_speed <= 15.83,9,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
1498,countermeasure = 0.0; weather = 2.0; countermeasure = 0.0; 10398.43 < threat_range <= 30458.59; formation = 1.0; threat_range <= 30458.59; countermeasure = 0.0; 20104.47 < threat_range <= 30458.59; day_time > 18.00; countermeasure = 0.0; 20104.47 < threat_range <= 30458.59; day_time > 12.00; flying_speed > 38.83; day_time > 18.00; 20104.47 < threat_range <= 30458.59; #threats > 26.00; countermeasure = 0.0; flying_speed > 38.83,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1499,countermeasure = 0.0; flying_speed <= 27.56; countermeasure = 0.0; flying_speed <= 15.83; weather = 4.0; flying_speed <= 15.83; flying_speed <= 15.83; #threats <= 75.00,8,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
